Measurement
;BCTZ_16cikel za lukata loceno
Graph
;2 point resistances

Series
;2pt_fwd_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_fwd_resistance [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2pt_rev_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_rev_resistance [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

;DMM avg R [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;DMM avg R [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2pt_fwd_resistance [Ohm];Y data for 2pt_fwd_resistance [Ohm];X data for 2pt_rev_resistance [Ohm];Y data for 2pt_rev_resistance [Ohm];X data for DMM avg R [Ohm];Y data for DMM avg R [Ohm];
;3433;NAN;NAN;NAN;NAN;NAN;NAN;
;3434;NAN;NAN;NAN;NAN;NAN;NAN;
;3435;NAN;NAN;NAN;NAN;NAN;NAN;
;3436;NAN;NAN;NAN;NAN;NAN;NAN;
;3437;NAN;NAN;NAN;NAN;NAN;NAN;
;3438;NAN;NAN;NAN;NAN;NAN;NAN;
;3439;NAN;NAN;NAN;NAN;NAN;NAN;
;3440;NAN;NAN;NAN;NAN;NAN;NAN;
;3441;NAN;NAN;NAN;NAN;NAN;NAN;
;3442;NAN;NAN;NAN;NAN;NAN;NAN;
;3443;NAN;NAN;NAN;NAN;NAN;NAN;
;3444;NAN;NAN;NAN;NAN;NAN;NAN;
;3445;NAN;NAN;NAN;NAN;NAN;NAN;
;3446;NAN;NAN;NAN;NAN;NAN;NAN;
;3447;NAN;NAN;NAN;NAN;NAN;NAN;
;3448;NAN;NAN;NAN;NAN;NAN;NAN;
;3449;NAN;NAN;NAN;NAN;NAN;NAN;
;3450;NAN;NAN;NAN;NAN;NAN;NAN;
;3451;NAN;NAN;NAN;NAN;NAN;NAN;
;3452;NAN;NAN;NAN;NAN;NAN;NAN;
;3453;NAN;NAN;NAN;NAN;NAN;NAN;
;3454;NAN;NAN;NAN;NAN;NAN;NAN;
;3455;NAN;NAN;NAN;NAN;NAN;NAN;
;3456;NAN;NAN;NAN;NAN;NAN;NAN;
;3457;NAN;NAN;NAN;NAN;NAN;NAN;
;3458;NAN;NAN;NAN;NAN;NAN;NAN;
;3459;NAN;NAN;NAN;NAN;NAN;NAN;
;3460;NAN;NAN;NAN;NAN;NAN;NAN;
;3461;NAN;NAN;NAN;NAN;NAN;NAN;
;3462;NAN;NAN;NAN;NAN;NAN;NAN;
;3463;NAN;NAN;NAN;NAN;NAN;NAN;
;3464;NAN;NAN;NAN;NAN;NAN;NAN;
;3465;NAN;NAN;NAN;NAN;NAN;NAN;
;3466;NAN;NAN;NAN;NAN;NAN;NAN;
;3467;NAN;NAN;NAN;NAN;NAN;NAN;
;3468;NAN;NAN;NAN;NAN;NAN;NAN;
;3469;NAN;NAN;NAN;NAN;NAN;NAN;
;3470;NAN;NAN;NAN;NAN;NAN;NAN;
;3471;NAN;NAN;NAN;NAN;NAN;NAN;
;3472;NAN;NAN;NAN;NAN;NAN;NAN;
;3473;NAN;NAN;NAN;NAN;NAN;NAN;
;3474;NAN;NAN;NAN;NAN;NAN;NAN;
;3475;NAN;NAN;NAN;NAN;NAN;NAN;
;3476;NAN;NAN;NAN;NAN;NAN;NAN;
;3477;NAN;NAN;NAN;NAN;NAN;NAN;
;3478;NAN;NAN;NAN;NAN;NAN;NAN;
;3479;NAN;NAN;NAN;NAN;NAN;NAN;
;3480;NAN;NAN;NAN;NAN;NAN;NAN;
;3481;NAN;NAN;NAN;NAN;NAN;NAN;
;3482;NAN;NAN;NAN;NAN;NAN;NAN;
;3483;NAN;NAN;NAN;NAN;NAN;NAN;
;3484;NAN;NAN;NAN;NAN;NAN;NAN;
;3485;NAN;NAN;NAN;NAN;NAN;NAN;
;3486;NAN;NAN;NAN;NAN;NAN;NAN;
;3487;NAN;NAN;NAN;NAN;NAN;NAN;
;3488;NAN;NAN;NAN;NAN;NAN;NAN;
;3489;NAN;NAN;NAN;NAN;NAN;NAN;
;3490;NAN;NAN;NAN;NAN;NAN;NAN;
;3491;NAN;NAN;NAN;NAN;NAN;NAN;
;3492;NAN;NAN;NAN;NAN;NAN;NAN;
;3493;NAN;NAN;NAN;NAN;NAN;NAN;
;3494;NAN;NAN;NAN;NAN;NAN;NAN;
;3495;NAN;NAN;NAN;NAN;NAN;NAN;
;3496;NAN;NAN;NAN;NAN;NAN;NAN;
;3497;NAN;NAN;NAN;NAN;NAN;NAN;
;3498;NAN;NAN;NAN;NAN;NAN;NAN;
;3499;NAN;NAN;NAN;NAN;NAN;NAN;
;3500;NAN;NAN;NAN;NAN;NAN;NAN;
;3501;NAN;NAN;NAN;NAN;NAN;NAN;
;3502;NAN;NAN;NAN;NAN;NAN;NAN;
;3503;NAN;NAN;NAN;NAN;NAN;NAN;
;3504;NAN;NAN;NAN;NAN;NAN;NAN;
;3505;NAN;NAN;NAN;NAN;NAN;NAN;
;3506;NAN;NAN;NAN;NAN;NAN;NAN;
;3507;NAN;NAN;NAN;NAN;NAN;NAN;
;3508;NAN;NAN;NAN;NAN;NAN;NAN;
;3509;NAN;NAN;NAN;NAN;NAN;NAN;
;3510;NAN;NAN;NAN;NAN;NAN;NAN;
;3511;NAN;NAN;NAN;NAN;NAN;NAN;
;3512;NAN;NAN;NAN;NAN;NAN;NAN;
;3513;NAN;NAN;NAN;NAN;NAN;NAN;
;3514;NAN;NAN;NAN;NAN;NAN;NAN;
;3515;NAN;NAN;NAN;NAN;NAN;NAN;
;3516;NAN;NAN;NAN;NAN;NAN;NAN;
;3517;NAN;NAN;NAN;NAN;NAN;NAN;
;3518;NAN;NAN;NAN;NAN;NAN;NAN;
;3519;NAN;NAN;NAN;NAN;NAN;NAN;
;3520;NAN;NAN;NAN;NAN;NAN;NAN;
;3521;NAN;NAN;NAN;NAN;NAN;NAN;
;3522;NAN;NAN;NAN;NAN;NAN;NAN;
;3523;NAN;NAN;NAN;NAN;NAN;NAN;
;3524;NAN;NAN;NAN;NAN;NAN;NAN;
;3525;NAN;NAN;NAN;NAN;NAN;NAN;
;3526;NAN;NAN;NAN;NAN;NAN;NAN;
;3527;NAN;NAN;NAN;NAN;NAN;NAN;
;3528;NAN;NAN;NAN;NAN;NAN;NAN;
;3529;NAN;NAN;NAN;NAN;NAN;NAN;
;3530;NAN;NAN;NAN;NAN;NAN;NAN;
;3531;NAN;NAN;NAN;NAN;NAN;NAN;
;3532;NAN;NAN;NAN;NAN;NAN;NAN;
;3533;NAN;NAN;NAN;NAN;NAN;NAN;
;3534;NAN;NAN;NAN;NAN;NAN;NAN;
;3535;NAN;NAN;NAN;NAN;NAN;NAN;
;3536;NAN;NAN;NAN;NAN;NAN;NAN;
;3537;NAN;NAN;NAN;NAN;NAN;NAN;
;3538;NAN;NAN;NAN;NAN;NAN;NAN;
;3539;NAN;NAN;NAN;NAN;NAN;NAN;
;3540;NAN;NAN;NAN;NAN;NAN;NAN;
;3541;NAN;NAN;NAN;NAN;NAN;NAN;
;3542;NAN;NAN;NAN;NAN;NAN;NAN;
;3543;NAN;NAN;NAN;NAN;NAN;NAN;
;3544;NAN;NAN;NAN;NAN;NAN;NAN;
;3545;NAN;NAN;NAN;NAN;NAN;NAN;
;3546;NAN;NAN;NAN;NAN;NAN;NAN;
;3547;NAN;NAN;NAN;NAN;NAN;NAN;
;3548;NAN;NAN;NAN;NAN;NAN;NAN;
;3549;NAN;NAN;NAN;NAN;NAN;NAN;
;3550;NAN;NAN;NAN;NAN;NAN;NAN;
;3551;NAN;NAN;NAN;NAN;NAN;NAN;
;3552;NAN;NAN;NAN;NAN;NAN;NAN;
;3553;NAN;NAN;NAN;NAN;NAN;NAN;
;3554;NAN;NAN;NAN;NAN;NAN;NAN;
;3555;NAN;NAN;NAN;NAN;NAN;NAN;
;3556;NAN;NAN;NAN;NAN;NAN;NAN;
;3557;NAN;NAN;NAN;NAN;NAN;NAN;
;3558;NAN;NAN;NAN;NAN;NAN;NAN;
;3559;NAN;NAN;NAN;NAN;NAN;NAN;
;3560;NAN;NAN;NAN;NAN;NAN;NAN;
;3561;NAN;NAN;NAN;NAN;NAN;NAN;
;3562;NAN;NAN;NAN;NAN;NAN;NAN;
;3563;NAN;NAN;NAN;NAN;NAN;NAN;
;3564;NAN;NAN;NAN;NAN;NAN;NAN;
;3565;NAN;NAN;NAN;NAN;NAN;NAN;
;3566;NAN;NAN;NAN;NAN;NAN;NAN;
;3567;NAN;NAN;NAN;NAN;NAN;NAN;
;3568;NAN;NAN;NAN;NAN;NAN;NAN;
;3569;NAN;NAN;NAN;NAN;NAN;NAN;
;3570;NAN;NAN;NAN;NAN;NAN;NAN;
;3571;NAN;NAN;NAN;NAN;NAN;NAN;
;3572;NAN;NAN;NAN;NAN;NAN;NAN;
;3573;NAN;NAN;NAN;NAN;NAN;NAN;
;3574;NAN;NAN;NAN;NAN;NAN;NAN;
;3575;NAN;NAN;NAN;NAN;NAN;NAN;
;3576;NAN;NAN;NAN;NAN;NAN;NAN;
;3577;NAN;NAN;NAN;NAN;NAN;NAN;
;3578;NAN;NAN;NAN;NAN;NAN;NAN;
;3579;NAN;NAN;NAN;NAN;NAN;NAN;
;3580;NAN;NAN;NAN;NAN;NAN;NAN;
;3581;NAN;NAN;NAN;NAN;NAN;NAN;
;3582;NAN;NAN;NAN;NAN;NAN;NAN;
;3583;NAN;NAN;NAN;NAN;NAN;NAN;
;3584;NAN;NAN;NAN;NAN;NAN;NAN;
;3585;NAN;NAN;NAN;NAN;NAN;NAN;
;3586;NAN;NAN;NAN;NAN;NAN;NAN;
;3587;NAN;NAN;NAN;NAN;NAN;NAN;
;3588;NAN;NAN;NAN;NAN;NAN;NAN;
;3589;NAN;NAN;NAN;NAN;NAN;NAN;
;3590;NAN;NAN;NAN;NAN;NAN;NAN;
;3591;NAN;NAN;NAN;NAN;NAN;NAN;
;3592;NAN;NAN;NAN;NAN;NAN;NAN;
;3593;NAN;NAN;NAN;NAN;NAN;NAN;
;3594;NAN;NAN;NAN;NAN;NAN;NAN;
;3595;NAN;NAN;NAN;NAN;NAN;NAN;
;3596;NAN;NAN;NAN;NAN;NAN;NAN;
;3597;NAN;NAN;NAN;NAN;NAN;NAN;
;3598;NAN;NAN;NAN;NAN;NAN;NAN;
;3599;NAN;NAN;NAN;NAN;NAN;NAN;
;3600;NAN;NAN;NAN;NAN;NAN;NAN;
;3601;NAN;NAN;NAN;NAN;NAN;NAN;
;3602;NAN;NAN;NAN;NAN;NAN;NAN;
;3603;NAN;NAN;NAN;NAN;NAN;NAN;
;3604;NAN;NAN;NAN;NAN;NAN;NAN;
;3605;NAN;NAN;NAN;NAN;NAN;NAN;
;3606;NAN;NAN;NAN;NAN;NAN;NAN;
;3607;NAN;NAN;NAN;NAN;NAN;NAN;
;3608;NAN;NAN;NAN;NAN;NAN;NAN;
;3609;NAN;NAN;NAN;NAN;NAN;NAN;
;3610;NAN;NAN;NAN;NAN;NAN;NAN;
;3611;NAN;NAN;NAN;NAN;NAN;NAN;
;3612;NAN;NAN;NAN;NAN;NAN;NAN;
;3613;NAN;NAN;NAN;NAN;NAN;NAN;
;3614;NAN;NAN;NAN;NAN;NAN;NAN;
;3615;NAN;NAN;NAN;NAN;NAN;NAN;
;3616;NAN;NAN;NAN;NAN;NAN;NAN;
;3617;NAN;NAN;NAN;NAN;NAN;NAN;
;3618;NAN;NAN;NAN;NAN;NAN;NAN;
;3619;NAN;NAN;NAN;NAN;NAN;NAN;
;3620;NAN;NAN;NAN;NAN;NAN;NAN;
;3621;NAN;NAN;NAN;NAN;NAN;NAN;
;3622;NAN;NAN;NAN;NAN;NAN;NAN;
;3623;NAN;NAN;NAN;NAN;NAN;NAN;
;3624;NAN;NAN;NAN;NAN;NAN;NAN;
;3625;NAN;NAN;NAN;NAN;NAN;NAN;
;3626;NAN;NAN;NAN;NAN;NAN;NAN;
;3627;NAN;NAN;NAN;NAN;NAN;NAN;
;3628;NAN;NAN;NAN;NAN;NAN;NAN;
;3629;NAN;NAN;NAN;NAN;NAN;NAN;
;3630;NAN;NAN;NAN;NAN;NAN;NAN;
;3631;NAN;NAN;NAN;NAN;NAN;NAN;
;3632;NAN;NAN;NAN;NAN;NAN;NAN;
;3633;NAN;NAN;NAN;NAN;NAN;NAN;
;3634;NAN;NAN;NAN;NAN;NAN;NAN;
;3635;NAN;NAN;NAN;NAN;NAN;NAN;
;3636;NAN;NAN;NAN;NAN;NAN;NAN;
;3637;NAN;NAN;NAN;NAN;NAN;NAN;
;3638;NAN;NAN;NAN;NAN;NAN;NAN;
;3639;NAN;NAN;NAN;NAN;NAN;NAN;
;3640;NAN;NAN;NAN;NAN;NAN;NAN;
;3641;NAN;NAN;NAN;NAN;NAN;NAN;
;3642;NAN;NAN;NAN;NAN;NAN;NAN;
;3643;NAN;NAN;NAN;NAN;NAN;NAN;
;3644;NAN;NAN;NAN;NAN;NAN;NAN;
;3645;NAN;NAN;NAN;NAN;NAN;NAN;
;3646;NAN;NAN;NAN;NAN;NAN;NAN;
;3647;NAN;NAN;NAN;NAN;NAN;NAN;
;3648;NAN;NAN;NAN;NAN;NAN;NAN;
;3649;NAN;NAN;NAN;NAN;NAN;NAN;
;3650;NAN;NAN;NAN;NAN;NAN;NAN;
;3651;NAN;NAN;NAN;NAN;NAN;NAN;
;3652;NAN;NAN;NAN;NAN;NAN;NAN;
;3653;NAN;NAN;NAN;NAN;NAN;NAN;
;3654;NAN;NAN;NAN;NAN;NAN;NAN;
;3655;NAN;NAN;NAN;NAN;NAN;NAN;
;3656;NAN;NAN;NAN;NAN;NAN;NAN;
;3657;NAN;NAN;NAN;NAN;NAN;NAN;
;3658;NAN;NAN;NAN;NAN;NAN;NAN;
;3659;NAN;NAN;NAN;NAN;NAN;NAN;
;3660;NAN;NAN;NAN;NAN;NAN;NAN;
;3661;NAN;NAN;NAN;NAN;NAN;NAN;
;3662;NAN;NAN;NAN;NAN;NAN;NAN;
;3663;NAN;NAN;NAN;NAN;NAN;NAN;
;3664;NAN;NAN;NAN;NAN;NAN;NAN;
;3665;NAN;NAN;NAN;NAN;NAN;NAN;
;3666;NAN;NAN;NAN;NAN;NAN;NAN;
;3667;NAN;NAN;NAN;NAN;NAN;NAN;
;3668;NAN;NAN;NAN;NAN;NAN;NAN;
;3669;NAN;NAN;NAN;NAN;NAN;NAN;
;3670;NAN;NAN;NAN;NAN;NAN;NAN;
;3671;NAN;NAN;NAN;NAN;NAN;NAN;
;3672;NAN;NAN;NAN;NAN;NAN;NAN;
;3673;NAN;NAN;NAN;NAN;NAN;NAN;
;3674;NAN;NAN;NAN;NAN;NAN;NAN;
;3675;NAN;NAN;NAN;NAN;NAN;NAN;
;3676;NAN;NAN;NAN;NAN;NAN;NAN;
;3677;NAN;NAN;NAN;NAN;NAN;NAN;
;3678;NAN;NAN;NAN;NAN;NAN;NAN;
;3679;NAN;NAN;NAN;NAN;NAN;NAN;
;3680;NAN;NAN;NAN;NAN;NAN;NAN;
;3681;NAN;NAN;NAN;NAN;NAN;NAN;
;3682;NAN;NAN;NAN;NAN;NAN;NAN;
;3683;NAN;NAN;NAN;NAN;NAN;NAN;
;3684;NAN;NAN;NAN;NAN;NAN;NAN;
;3685;NAN;NAN;NAN;NAN;NAN;NAN;
;3686;NAN;NAN;NAN;NAN;NAN;NAN;
;3687;NAN;NAN;NAN;NAN;NAN;NAN;
;3688;NAN;NAN;NAN;NAN;NAN;NAN;
;3689;NAN;NAN;NAN;NAN;NAN;NAN;
;3690;NAN;NAN;NAN;NAN;NAN;NAN;
;3691;NAN;NAN;NAN;NAN;NAN;NAN;
;3692;NAN;NAN;NAN;NAN;NAN;NAN;
;3693;NAN;NAN;NAN;NAN;NAN;NAN;
;3694;NAN;NAN;NAN;NAN;NAN;NAN;
;3695;NAN;NAN;NAN;NAN;NAN;NAN;
;3696;NAN;NAN;NAN;NAN;NAN;NAN;
;3697;NAN;NAN;NAN;NAN;NAN;NAN;
;3698;NAN;NAN;NAN;NAN;NAN;NAN;
;3699;NAN;NAN;NAN;NAN;NAN;NAN;
;3700;NAN;NAN;NAN;NAN;NAN;NAN;
;3701;NAN;NAN;NAN;NAN;NAN;NAN;
;3702;NAN;NAN;NAN;NAN;NAN;NAN;
;3703;NAN;NAN;NAN;NAN;NAN;NAN;
;3704;NAN;NAN;NAN;NAN;NAN;NAN;
;3705;NAN;NAN;NAN;NAN;NAN;NAN;
;3706;NAN;NAN;NAN;NAN;NAN;NAN;
;3707;NAN;NAN;NAN;NAN;NAN;NAN;
;3708;NAN;NAN;NAN;NAN;NAN;NAN;
;3709;NAN;NAN;NAN;NAN;NAN;NAN;
;3710;NAN;NAN;NAN;NAN;NAN;NAN;
;3711;NAN;NAN;NAN;NAN;NAN;NAN;
;3712;NAN;NAN;NAN;NAN;NAN;NAN;
;3713;NAN;NAN;NAN;NAN;NAN;NAN;
;3714;NAN;NAN;NAN;NAN;NAN;NAN;
;3715;NAN;NAN;NAN;NAN;NAN;NAN;
;3716;NAN;NAN;NAN;NAN;NAN;NAN;
;3717;NAN;NAN;NAN;NAN;NAN;NAN;
;3718;NAN;NAN;NAN;NAN;NAN;NAN;
;3719;NAN;NAN;NAN;NAN;NAN;NAN;
;3720;NAN;NAN;NAN;NAN;NAN;NAN;
;3721;NAN;NAN;NAN;NAN;NAN;NAN;
;3722;NAN;NAN;NAN;NAN;NAN;NAN;
;3723;NAN;NAN;NAN;NAN;NAN;NAN;
;3724;NAN;NAN;NAN;NAN;NAN;NAN;
;3725;NAN;NAN;NAN;NAN;NAN;NAN;
;3726;NAN;NAN;NAN;NAN;NAN;NAN;
;3727;NAN;NAN;NAN;NAN;NAN;NAN;
;3728;NAN;NAN;NAN;NAN;NAN;NAN;
;3729;NAN;NAN;NAN;NAN;NAN;NAN;
;3730;NAN;NAN;NAN;NAN;NAN;NAN;
;3731;NAN;NAN;NAN;NAN;NAN;NAN;
;3732;NAN;NAN;NAN;NAN;NAN;NAN;
;3733;NAN;NAN;NAN;NAN;NAN;NAN;
;3734;NAN;NAN;NAN;NAN;NAN;NAN;
;3735;NAN;NAN;NAN;NAN;NAN;NAN;
;3736;NAN;NAN;NAN;NAN;NAN;NAN;
;3737;NAN;NAN;NAN;NAN;NAN;NAN;
;3738;NAN;NAN;NAN;NAN;NAN;NAN;
;3739;NAN;NAN;NAN;NAN;NAN;NAN;
;3740;NAN;NAN;NAN;NAN;NAN;NAN;
;3741;NAN;NAN;NAN;NAN;NAN;NAN;
;3742;NAN;NAN;NAN;NAN;NAN;NAN;
;3743;NAN;NAN;NAN;NAN;NAN;NAN;
;3744;NAN;NAN;NAN;NAN;NAN;NAN;
;3745;NAN;NAN;NAN;NAN;NAN;NAN;
;3746;NAN;NAN;NAN;NAN;NAN;NAN;
;3747;NAN;NAN;NAN;NAN;NAN;NAN;
;3748;NAN;NAN;NAN;NAN;NAN;NAN;
;3749;NAN;NAN;NAN;NAN;NAN;NAN;
;3750;NAN;NAN;NAN;NAN;NAN;NAN;
;3751;NAN;NAN;NAN;NAN;NAN;NAN;
;3752;NAN;NAN;NAN;NAN;NAN;NAN;
;3753;NAN;NAN;NAN;NAN;NAN;NAN;
;3754;NAN;NAN;NAN;NAN;NAN;NAN;
;3755;NAN;NAN;NAN;NAN;NAN;NAN;
;3756;NAN;NAN;NAN;NAN;NAN;NAN;
;3757;NAN;NAN;NAN;NAN;NAN;NAN;
;3758;NAN;NAN;NAN;NAN;NAN;NAN;
;3759;NAN;NAN;NAN;NAN;NAN;NAN;
;3760;NAN;NAN;NAN;NAN;NAN;NAN;
;3761;NAN;NAN;NAN;NAN;NAN;NAN;
;3762;NAN;NAN;NAN;NAN;NAN;NAN;
;3763;NAN;NAN;NAN;NAN;NAN;NAN;
;3764;NAN;NAN;NAN;NAN;NAN;NAN;
;3765;NAN;NAN;NAN;NAN;NAN;NAN;
;3766;NAN;NAN;NAN;NAN;NAN;NAN;
;3767;NAN;NAN;NAN;NAN;NAN;NAN;
;3768;NAN;NAN;NAN;NAN;NAN;NAN;
;3769;NAN;NAN;NAN;NAN;NAN;NAN;
;3770;NAN;NAN;NAN;NAN;NAN;NAN;
;3771;NAN;NAN;NAN;NAN;NAN;NAN;
;3772;NAN;NAN;NAN;NAN;NAN;NAN;
;3773;NAN;NAN;NAN;NAN;NAN;NAN;
;3774;NAN;NAN;NAN;NAN;NAN;NAN;
;3775;NAN;NAN;NAN;NAN;NAN;NAN;
;3776;NAN;NAN;NAN;NAN;NAN;NAN;
;3777;NAN;NAN;NAN;NAN;NAN;NAN;
;3778;NAN;NAN;NAN;NAN;NAN;NAN;
;3779;NAN;NAN;NAN;NAN;NAN;NAN;
;3780;NAN;NAN;NAN;NAN;NAN;NAN;
;3781;NAN;NAN;NAN;NAN;NAN;NAN;
;3782;NAN;NAN;NAN;NAN;NAN;NAN;
;3783;NAN;NAN;NAN;NAN;NAN;NAN;
;3784;NAN;NAN;NAN;NAN;NAN;NAN;
;3785;NAN;NAN;NAN;NAN;NAN;NAN;
;3786;NAN;NAN;NAN;NAN;NAN;NAN;
;3787;NAN;NAN;NAN;NAN;NAN;NAN;
;3788;NAN;NAN;NAN;NAN;NAN;NAN;
;3789;NAN;NAN;NAN;NAN;NAN;NAN;
;3790;NAN;NAN;NAN;NAN;NAN;NAN;
;3791;NAN;NAN;NAN;NAN;NAN;NAN;
;3792;NAN;NAN;NAN;NAN;NAN;NAN;
;3793;NAN;NAN;NAN;NAN;NAN;NAN;
;3794;NAN;NAN;NAN;NAN;NAN;NAN;
;3795;NAN;NAN;NAN;NAN;NAN;NAN;
;3796;NAN;NAN;NAN;NAN;NAN;NAN;
;3797;NAN;NAN;NAN;NAN;NAN;NAN;
;3798;NAN;NAN;NAN;NAN;NAN;NAN;
;3799;NAN;NAN;NAN;NAN;NAN;NAN;
;3800;NAN;NAN;NAN;NAN;NAN;NAN;
;3801;NAN;NAN;NAN;NAN;NAN;NAN;
;3802;NAN;NAN;NAN;NAN;NAN;NAN;
;3803;NAN;NAN;NAN;NAN;NAN;NAN;
;3804;NAN;NAN;NAN;NAN;NAN;NAN;
;3805;NAN;NAN;NAN;NAN;NAN;NAN;
;3806;NAN;NAN;NAN;NAN;NAN;NAN;
;3807;NAN;NAN;NAN;NAN;NAN;NAN;
;3808;NAN;NAN;NAN;NAN;NAN;NAN;
;3809;NAN;NAN;NAN;NAN;NAN;NAN;
;3810;NAN;NAN;NAN;NAN;NAN;NAN;
;3811;NAN;NAN;NAN;NAN;NAN;NAN;
;3812;NAN;NAN;NAN;NAN;NAN;NAN;
;3813;NAN;NAN;NAN;NAN;NAN;NAN;
;3814;NAN;NAN;NAN;NAN;NAN;NAN;
;3815;NAN;NAN;NAN;NAN;NAN;NAN;
;3816;NAN;NAN;NAN;NAN;NAN;NAN;
;3817;NAN;NAN;NAN;NAN;NAN;NAN;
;3818;NAN;NAN;NAN;NAN;NAN;NAN;
;3819;NAN;NAN;NAN;NAN;NAN;NAN;
;3820;NAN;NAN;NAN;NAN;NAN;NAN;
;3821;NAN;NAN;NAN;NAN;NAN;NAN;
;3822;NAN;NAN;NAN;NAN;NAN;NAN;
;3823;NAN;NAN;NAN;NAN;NAN;NAN;
;3824;NAN;NAN;NAN;NAN;NAN;NAN;
;3825;NAN;NAN;NAN;NAN;NAN;NAN;
;3826;NAN;NAN;NAN;NAN;NAN;NAN;
;3827;NAN;NAN;NAN;NAN;NAN;NAN;
;3828;NAN;NAN;NAN;NAN;NAN;NAN;
;3829;NAN;NAN;NAN;NAN;NAN;NAN;
;3830;NAN;NAN;NAN;NAN;NAN;NAN;
;3831;NAN;NAN;NAN;NAN;NAN;NAN;
;3832;NAN;NAN;NAN;NAN;NAN;NAN;
;3833;NAN;NAN;NAN;NAN;NAN;NAN;
;3834;NAN;NAN;NAN;NAN;NAN;NAN;
;3835;NAN;NAN;NAN;NAN;NAN;NAN;
;3836;NAN;NAN;NAN;NAN;NAN;NAN;
;3837;NAN;NAN;NAN;NAN;NAN;NAN;
;3838;NAN;NAN;NAN;NAN;NAN;NAN;
;3839;NAN;NAN;NAN;NAN;NAN;NAN;
;3840;NAN;NAN;NAN;NAN;NAN;NAN;
;3841;NAN;NAN;NAN;NAN;NAN;NAN;
;3842;NAN;NAN;NAN;NAN;NAN;NAN;
;3843;NAN;NAN;NAN;NAN;NAN;NAN;
;3844;NAN;NAN;NAN;NAN;NAN;NAN;
;3845;NAN;NAN;NAN;NAN;NAN;NAN;
;3846;NAN;NAN;NAN;NAN;NAN;NAN;
;3847;NAN;NAN;NAN;NAN;NAN;NAN;
;3848;NAN;NAN;NAN;NAN;NAN;NAN;
;3849;NAN;NAN;NAN;NAN;NAN;NAN;
;3850;NAN;NAN;NAN;NAN;NAN;NAN;
;3851;NAN;NAN;NAN;NAN;NAN;NAN;
;3852;NAN;NAN;NAN;NAN;NAN;NAN;
;3853;NAN;NAN;NAN;NAN;NAN;NAN;
;3854;NAN;NAN;NAN;NAN;NAN;NAN;
;3855;NAN;NAN;NAN;NAN;NAN;NAN;
;3856;NAN;NAN;NAN;NAN;NAN;NAN;
;3857;NAN;NAN;NAN;NAN;NAN;NAN;
;3858;NAN;NAN;NAN;NAN;NAN;NAN;
;3859;NAN;NAN;NAN;NAN;NAN;NAN;
;3860;NAN;NAN;NAN;NAN;NAN;NAN;
;3861;NAN;NAN;NAN;NAN;NAN;NAN;
;3862;NAN;NAN;NAN;NAN;NAN;NAN;
;3863;NAN;NAN;NAN;NAN;NAN;NAN;
;3864;NAN;NAN;NAN;NAN;NAN;NAN;
;3865;NAN;NAN;NAN;NAN;NAN;NAN;
;3866;NAN;NAN;NAN;NAN;NAN;NAN;
;3867;NAN;NAN;NAN;NAN;NAN;NAN;
;3868;NAN;NAN;NAN;NAN;NAN;NAN;
;3869;NAN;NAN;NAN;NAN;NAN;NAN;
;3870;NAN;NAN;NAN;NAN;NAN;NAN;
;3871;NAN;NAN;NAN;NAN;NAN;NAN;
;3872;NAN;NAN;NAN;NAN;NAN;NAN;
;3873;NAN;NAN;NAN;NAN;NAN;NAN;
;3874;NAN;NAN;NAN;NAN;NAN;NAN;
;3875;NAN;NAN;NAN;NAN;NAN;NAN;
;3876;NAN;NAN;NAN;NAN;NAN;NAN;
;3877;NAN;NAN;NAN;NAN;NAN;NAN;
;3878;NAN;NAN;NAN;NAN;NAN;NAN;
;3879;NAN;NAN;NAN;NAN;NAN;NAN;
;3880;NAN;NAN;NAN;NAN;NAN;NAN;
;3881;NAN;NAN;NAN;NAN;NAN;NAN;
;3882;NAN;NAN;NAN;NAN;NAN;NAN;
;3883;NAN;NAN;NAN;NAN;NAN;NAN;
;3884;NAN;NAN;NAN;NAN;NAN;NAN;
;3885;NAN;NAN;NAN;NAN;NAN;NAN;
;3886;NAN;NAN;NAN;NAN;NAN;NAN;
;3887;NAN;NAN;NAN;NAN;NAN;NAN;
;3888;NAN;NAN;NAN;NAN;NAN;NAN;
;3889;NAN;NAN;NAN;NAN;NAN;NAN;
;3890;NAN;NAN;NAN;NAN;NAN;NAN;
;3891;NAN;NAN;NAN;NAN;NAN;NAN;
;3892;NAN;NAN;NAN;NAN;NAN;NAN;
;3893;NAN;NAN;NAN;NAN;NAN;NAN;
;3894;NAN;NAN;NAN;NAN;NAN;NAN;
;3895;NAN;NAN;NAN;NAN;NAN;NAN;
;3896;NAN;NAN;NAN;NAN;NAN;NAN;
;3897;NAN;NAN;NAN;NAN;NAN;NAN;
;3898;NAN;NAN;NAN;NAN;NAN;NAN;
;3899;NAN;NAN;NAN;NAN;NAN;NAN;
